asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B0B8F1S1XG,"AT&amp;T CL82219 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black",$51.60,$65.95,USD,4.3,574,https://www.amazon.com/dp/B0B8F1S1XG,https://m.media-amazon.com/images/I/71fPZrfv6aL._AC_UY654_FMwebp_QL65_.jpg,6,$27.67,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CD8YMKWC,"SAMSUNG Galaxy S23 FE Cell Phone, 256GB, Unlocked Android Smartphone, Long Battery Life, Premium Processor, Tough Gorilla Glass Display, Hi-Res 50MP Camera, US Version, 2023, Cream",$559.99,$659.99,USD,4.5,1159,https://www.amazon.com/dp/B0CD8YMKWC,https://m.media-amazon.com/images/I/71l25hjYX1L._AC_UY654_FMwebp_QL65_.jpg,2,$451.85,False,False,True,,True,100+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B0D96WTMNT,"SAMSUNG Galaxy A15 5G (SM-156M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Blue)",$162.50,,USD,4.3,42,https://www.amazon.com/dp/B0D96WTMNT,https://m.media-amazon.com/images/I/613rHihskKL._AC_UY654_FMwebp_QL65_.jpg,5,$127.70,False,False,True,Only 20 left in stock - order soon.,False,500+ bought in past month,"FREE delivery Fri, Sep 27 Only 20 left in stock - order soon.",True,,,
B096YK3RN9,"SAMSUNG Galaxy S21+ Plus G996U| Fully Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB - Phantom Silver - (Renewed)",$246.00,,USD,4,1340,https://www.amazon.com/dp/B096YK3RN9,https://m.media-amazon.com/images/I/61yn+RcQ08S._AC_UY654_FMwebp_QL65_.jpg,21,$187.00,False,False,False,Only 5 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,,,
B0BTTQGVVW,"Cat S22 Flip (16GB) 2.8&quot; Touchscreen, Android 11, IP68 Water Resistant, 4G LTE GSM (T-Mobile Unlocked for MetroPCS, Global) (Black)",$64.94,,USD,3.9,1492,https://www.amazon.com/dp/B0BTTQGVVW,https://m.media-amazon.com/images/I/61R-cZacm9L._AC_UY654_FMwebp_QL65_.jpg,9,$49.90,False,False,False,,False,1K+ bought in past month,FREE delivery,False,,,
B0BHHJV7W9,"AT&amp;T CL82507 DECT 6.0 5-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver (CL82507)",$117.77,,USD,4.3,20608,https://www.amazon.com/dp/B0BHHJV7W9,https://m.media-amazon.com/images/I/81hx19bxj2L._AC_UY654_FMwebp_QL65_.jpg,4,$57.19,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,$23.55,5.0,
B0DB88HK1Z,Reno 11 Pro Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Rock Grey),$99.99,$119.99,USD,2.8,6,https://www.amazon.com/dp/B0DB88HK1Z,https://m.media-amazon.com/images/I/61KpA4L+e3L._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,,False,List: ,"FREE delivery Wed, Sep 25",True,,,
B0BP8GMBPF,ONEPLUS 10T | Moonstone Black | 5G Unlocked Android Smartphone U.S Version | 8GB RAM+128GB Storage (Renewed),$204.95,$389.00,USD,3.8,73,https://www.amazon.com/dp/B0BP8GMBPF,https://m.media-amazon.com/images/I/61Udbj8OThL._AC_UY654_FMwebp_QL65_.jpg,1,$204.95,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0B8F1S1XG,"AT&amp;T CL82219 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black",$51.60,$65.95,USD,4.3,574,https://www.amazon.com/dp/B0B8F1S1XG,https://m.media-amazon.com/images/I/71fPZrfv6aL._AC_UY654_FMwebp_QL65_.jpg,6,$27.67,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0D6YZ4PQB,"CUBOT KingKong X Rugged Smartphone 5G- 32GB RAM+512GB ROM Cell Phones, 10200mAh Battery, 100MP Camera, 6.58&quot; FHD+1.85&quot; Dual Screen, IP68/IP69K Phone Unlocked, 5G Dual SIM Android 14 Phone, NFC/GPS/OTG",$399.99,,USD,4.1,56,https://www.amazon.com/dp/B0D6YZ4PQB,https://m.media-amazon.com/images/I/81Kr+YJ2msL._AC_UY654_FMwebp_QL65_.jpg,1,$399.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B096YK3RN9,"SAMSUNG Galaxy S21+ Plus G996U| Fully Unlocked Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB - Phantom Silver - (Renewed)",$246.00,,USD,4,1340,https://www.amazon.com/dp/B096YK3RN9,https://m.media-amazon.com/images/I/61yn+RcQ08S._AC_UY654_FMwebp_QL65_.jpg,21,$187.00,False,False,False,Only 5 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,,,
B0DB88HK1Z,Reno 11 Pro Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Rock Grey),$99.99,$119.99,USD,2.8,6,https://www.amazon.com/dp/B0DB88HK1Z,https://m.media-amazon.com/images/I/61KpA4L+e3L._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,,False,List: ,"FREE delivery Wed, Sep 25",True,,,
B0CBNMDSTH,TCL FLIP 4056W 4GB 4G Unlocked GSM Flip Phone - for Senior Easy Use Gray,$62.99,,USD,3.6,15,https://www.amazon.com/dp/B0CBNMDSTH,https://m.media-amazon.com/images/I/31nJFsVIMfL._AC_UY654_FMwebp_QL65_.jpg,1,$62.99,False,False,False,,False,,"FREE delivery Sep 24 - 26 Or fastest delivery Mon, Sep 23",False,,,
B0BHHJV7W9,"AT&amp;T CL82507 DECT 6.0 5-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver (CL82507)",$117.77,,USD,4.3,20608,https://www.amazon.com/dp/B0BHHJV7W9,https://m.media-amazon.com/images/I/81hx19bxj2L._AC_UY654_FMwebp_QL65_.jpg,4,$57.19,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,$23.55,5.0,
B0BTTQGVVW,"Cat S22 Flip (16GB) 2.8&quot; Touchscreen, Android 11, IP68 Water Resistant, 4G LTE GSM (T-Mobile Unlocked for MetroPCS, Global) (Black)",$64.94,,USD,3.9,1492,https://www.amazon.com/dp/B0BTTQGVVW,https://m.media-amazon.com/images/I/61R-cZacm9L._AC_UY654_FMwebp_QL65_.jpg,9,$49.90,False,False,False,,False,1K+ bought in past month,FREE delivery,False,,,
B0BLD393H7,"Nokia 2780 Flip | Unlocked | KaiOS | Verizon, AT&amp;T, T-Mobile | Blue",$88.00,,USD,3.7,809,https://www.amazon.com/dp/B0BLD393H7,https://m.media-amazon.com/images/I/61RiO719umL._AC_UY654_FMwebp_QL65_.jpg,3,$41.21,False,False,True,,False,1K+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B07HB15NMK,AT&amp;T EL52513 5-Handset Cordless Phone with Answering System &amp; XL Backlit Keys,$106.08,,USD,4.3,18566,https://www.amazon.com/dp/B07HB15NMK,https://m.media-amazon.com/images/I/71mFpzIRgaL._AC_UY654_FMwebp_QL65_.jpg,3,$62.42,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0D6YZR64W,"DOOGEE Blade 10 Rugged Phone Unlocked Android 14,9GB+128GB/TF 2TB Octa Core Rugged Smartphone,6.56&quot; HD+ 90Hz Cell Phone,16MP Camera,4G Dual SIM IP68/IP69K Waterproof Phone,Widevine L1/GPS/Face ID",$199.99,,USD,4.5,11,https://www.amazon.com/dp/B0D6YZR64W,https://m.media-amazon.com/images/I/81h4G7rd7zL._AC_UY654_FMwebp_QL65_.jpg,1,$199.99,False,False,True,,False,,"FREE delivery Tue, Sep 24",False,,,
B086R819LS,"VTech IS8151-5 Super Long Range 5 Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth, Headset Jack, Power Backup, Intercom, Expandable to 12 HS",$148.87,$164.95,USD,4.2,8627,https://www.amazon.com/dp/B086R819LS,https://m.media-amazon.com/images/I/817N3Lf0hEL._AC_UY654_FMwebp_QL65_.jpg,5,$51.94,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0B8W377RV,"Google Pixel 6a 5G, US Version, 128GB, Charcoal - Unlocked (Renewed)",$172.49,,USD,3.9,982,https://www.amazon.com/dp/B0B8W377RV,https://m.media-amazon.com/images/I/51+p2QXs81L._AC_UY654_FMwebp_QL65_.jpg,7,$139.85,False,False,False,Only 1 left in stock - order soon.,False,400+ bought in past month,FREE delivery Sep 23 - 25 Only 1 left in stock - order soon.,True,,,
B08PMP778K,"Apple iPhone 12 Pro Max, 128GB, Pacific Blue - Fully Unlocked (Renewed)",$469.99,,USD,4.2,9355,https://www.amazon.com/dp/B08PMP778K,https://m.media-amazon.com/images/I/71FuI8YvCNL._AC_UY654_FMwebp_QL65_.jpg,8,$449.99,False,False,True,Only 2 left in stock - order soon.,True,400+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",True,,,
B0D897WH4K,Bold K50 | 5G| 2024 | 3-Day Battery | Unlocked | 6.7” FHD+ 3D AMOLED | 256/8GB | Triple 64MP Camera | US Version | US Warranty | Purple,$199.99,,USD,4.1,21,https://www.amazon.com/dp/B0D897WH4K,https://m.media-amazon.com/images/I/71KIwlL2QmL._AC_UY654_FMwebp_QL65_.jpg,1,$199.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CKNHHZH1,"Cheap Smartphone， 5.0&#x27;&#x27; Android 9.0, 16GB ROM(Extendable to 128GB,Dual SIM Dual Camera, WiFi,Bluetooth,GPS Basic Mobile Phones (R10-Purple)",$51.99,,USD,3,83,https://www.amazon.com/dp/B0CKNHHZH1,https://m.media-amazon.com/images/I/51p6UE+Jm9L._AC_UY654_FMwebp_QL65_.jpg,1,$51.99,False,False,True,,False,,"FREE delivery Wed, Sep 25",True,,,
B0D3F61948,"UMIDIGI G9 5G Cell Phone, Android 14 Unlocked Phones, 12(6+6) GB +128GB/1TB TF Expand, 5G Dual SIM, 50MP Camera, 6.75&quot; HD+ 90Hz Display, AI Face &amp; Fingerprint Unlock, 5000mAh Android Phone Green",$143.99,,USD,4.3,90,https://www.amazon.com/dp/B0D3F61948,https://m.media-amazon.com/images/I/61q41+N-7wL._AC_UY654_FMwebp_QL65_.jpg,1,$143.99,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",True,,,Save $14.00 with coupon
B09RNBM76R,"SAMSUNG Galaxy XCover6 Pro 5G | Rugged (IP68 Rated) Unlocked (Verizon, AT&amp;T, T-Mobile, US Cellular) | Dual Sim (1 Nano + 1 eSIM) | 128GB | US Version (2022 Model) | Black (SM-G736UZKEXAA)",$124.99,$499.99,USD,3.9,98,https://www.amazon.com/dp/B09RNBM76R,https://m.media-amazon.com/images/I/81FFaiLrlSL._AC_UY654_FMwebp_QL65_.jpg,7,$98.99,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0C5B736X3,Samsung Galaxy S23 5G Factory Unlocked 128GB - Phantom Black (Renewed),$379.55,,USD,4.1,361,https://www.amazon.com/dp/B0C5B736X3,https://m.media-amazon.com/images/I/51LRvXtsPiL._AC_UY654_FMwebp_QL65_.jpg,16,$325.05,False,False,False,Only 1 left in stock - order soon.,False,500+ bought in past month,"FREE delivery Mon, Sep 23 Only 1 left in stock - order soon.",True,,,
B07Z6Q9NCZ,BLU Advance L5 | 2020 | Long Lasting Battery | Unlocked | 4.0” Display | 16GB | 5MP Camera | US Warranty | Black,,,,3.3,3035,https://www.amazon.com/dp/B07Z6Q9NCZ,https://m.media-amazon.com/images/I/81jiDuurcEL._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,,False,50+ bought in past month,,False,,,
B0D18SMB1X,"SAMSUNG Galaxy Z Fold 6 AI Cell Phone, 512GB Unlocked Android Smartphone, Circle to Search, Handsfree Live Interpreter, AI Photo Edits, Large Screen, 2024,US 1 Yr Manufacturer Warranty, Silver Shadow","$1,614.99","$2,019.99",USD,4.1,83,https://www.amazon.com/dp/B0D18SMB1X,https://m.media-amazon.com/images/I/61Jjxzg7Q1L._AC_UY654_FMwebp_QL65_.jpg,10,"$1,583.65",False,False,False,Only 5 left in stock - order soon.,True,300+ bought in past month,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,,,
B0BCQXY9H8,"Google Pixel 7 Pro - 5G Android Phone - Unlocked Smartphone with Telephoto, Wide Angle Lens, and 24-Hour Battery - 512GB - Snow",$499.95,,USD,4.2,2755,https://www.amazon.com/dp/B0BCQXY9H8,https://m.media-amazon.com/images/I/712JkPUUlRL._AC_UY654_FMwebp_QL65_.jpg,4,$485.00,False,False,True,,True,50+ bought in past month,"FREE delivery Wed, Sep 25",True,,,
B09ZRTQXQ7,"Samsung Galaxy A13 5G (64GB, 4GB) 6.5&quot; HD+, 50MP Triple Camera, 5000mAh Battery, 5G / 4G Volte (for T-Mobile, Metro, Sprint Only) A136U (Black) (Renewed)",$94.00,$179.00,USD,4,171,https://www.amazon.com/dp/B09ZRTQXQ7,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_UY654_FMwebp_QL65_.jpg,21,$77.67,False,False,True,Only 13 left in stock - order soon.,False,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 13 left in stock - order soon.",False,,,
B0CWLJSSSX,"[New] VTech VG131-21 DECT 6.0 2-Handset Cordless Phone - Bluetooth Connection, Blue-White Display, Big Buttons, Full Duplex Speakerphone, Caller ID, Easy Wall Mount, 1000ft Range (Black)",$30.52,$32.95,USD,4.2,40734,https://www.amazon.com/dp/B0CWLJSSSX,https://m.media-amazon.com/images/I/816pgdX53bL._AC_UY654_FMwebp_QL65_.jpg,2,$19.99,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B08HBPXM97,Kyocera DuraXV Extreme E4810 Verizon Rugged LTE Flip Basic Cell Phone Camera GPS Black- (Renewed),$159.99,$199.75,USD,3.8,275,https://www.amazon.com/dp/B08HBPXM97,https://m.media-amazon.com/images/I/31AfWWG+jWL._AC_UY400_FMwebp_QL65_.jpg,7,$125.98,False,False,False,,True,100+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Mon, Sep 23",False,,,
B08H7RJLM2,"Samsung Galaxy S20 Ultra, 128GB, Cosmic Gray - Fully Unlocked (Renewed)",$250.00,,USD,4.1,1968,https://www.amazon.com/dp/B08H7RJLM2,https://m.media-amazon.com/images/I/61tNLCoMMBL._AC_UY654_FMwebp_QL65_.jpg,27,$223.95,False,False,False,Only 15 left in stock - order soon.,True,400+ bought in past month,"FREE delivery Sat, Sep 21 Only 15 left in stock - order soon.",False,,,
B0CWWC2G6F,Nokia 110 4G | Dual SIM | GSM Unlocked Mobile Phone | Volte | Blue | International Version | Not AT&amp;T/Cricket/Verizon Compatible,$39.99,,USD,3.7,31,https://www.amazon.com/dp/B0CWWC2G6F,https://m.media-amazon.com/images/I/515nIrvpN5L._AC_UY654_FMwebp_QL65_.jpg,3,$31.59,False,False,True,,False,400+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0BKZDZ63C,"Traditional Red Landline Phone, Retro Corded Telephone with Message Indicator, Classic 2500 Analog Desk Phone, Vintage Corded Desk Telephone Large Button, Old Red Telephone Landline for School,Home",$35.97,,USD,4.3,192,https://www.amazon.com/dp/B0BKZDZ63C,https://m.media-amazon.com/images/I/61UWq02FAaL._AC_UY654_FMwebp_QL65_.jpg,2,$33.27,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 5% with coupon
B09GBLFSB2,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",$273.99,,USD,3.9,1574,https://www.amazon.com/dp/B09GBLFSB2,https://m.media-amazon.com/images/I/61E+6my831L._AC_UY654_FMwebp_QL65_.jpg,11,$204.99,False,False,False,Only 9 left in stock - order soon.,True,200+ bought in past month,"FREE delivery Sat, Sep 21 Only 9 left in stock - order soon.",False,,,
B09MMLPD1L,MOTOROLA Moto ONE 5G UW ACE 64GB Volcanic Grey-(Verizon),$75.05,,USD,4,84,https://www.amazon.com/dp/B09MMLPD1L,https://m.media-amazon.com/images/I/51yIRlVrYkL._AC_UY654_FMwebp_QL65_.jpg,3,$50.00,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B088BF7ZDL,"AT&amp;T DL72319 DECT 6.0 3-Handset Cordless Phone for Home with Connect to Cell, Call Blocking, 1.8&quot; Backlit Screen, Big Buttons, intercom, and Unsurpassed Range",$76.95,,USD,4.2,6801,https://www.amazon.com/dp/B088BF7ZDL,https://m.media-amazon.com/images/I/814qk6KtwNL._AC_UY654_FMwebp_QL65_.jpg,3,$34.68,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save $17.00 with coupon
B09TG89P52,Motorola Edge + |2022| 4800mAh Battery | Unlocked | Made for US 8/512GB | 50MP Camera | Cosmos Blue,$270.74,,USD,4.2,1804,https://www.amazon.com/dp/B09TG89P52,https://m.media-amazon.com/images/I/71K-HMTsGHL._AC_UY654_FMwebp_QL65_.jpg,3,$192.55,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B08L9MY937,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),$145.00,$166.00,USD,4,1769,https://www.amazon.com/dp/B08L9MY937,https://m.media-amazon.com/images/I/61B8AZrmgjL._AC_UY654_FMwebp_QL65_.jpg,16,$111.10,False,False,True,,True,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B00WHYS81A,"VTech CS6529-3 3-Handset Expandable Cordless Phone with Answering System-Caller ID/Call Waiting &amp; Backlit Display/Keypad, Silver",$65.95,,USD,4.3,26175,https://www.amazon.com/dp/B00WHYS81A,https://m.media-amazon.com/images/I/71wqjDWk+iL._AC_UY654_FMwebp_QL65_.jpg,3,$35.25,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B09BM2FZ3M,OnePlus Nord N200 | 5G for T-Mobile U.S Version | 6.49&quot; Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera (T-Mobile) (Renewed),$74.00,$84.37,USD,4.1,385,https://www.amazon.com/dp/B09BM2FZ3M,https://m.media-amazon.com/images/I/61Ozo0YU-BL._AC_UY654_FMwebp_QL65_.jpg,16,$70.00,False,False,True,,True,500+ bought in past month,"FREE delivery Wed, Sep 25",False,,,
B084HM9YWW,"Apple iPhone 11, US Version, 64GB, Black - T-Mobile (Renewed)",$209.00,$222.07,USD,4.2,52783,https://www.amazon.com/dp/B084HM9YWW,https://m.media-amazon.com/images/I/612kg3rGyYL._AC_UY654_FMwebp_QL65_.jpg,1,$209.00,False,False,False,Only 7 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 7 left in stock - order soon.",True,,,
B0764KJ4RK,"AT&amp;T CD4930 Corded Phone with Digital Answering System and Caller ID, Extra-Large Tilt Display &amp; Buttons, Black",$49.85,,USD,4.4,13525,https://www.amazon.com/dp/B0764KJ4RK,https://m.media-amazon.com/images/I/81CieiOfbqL._AC_UY654_FMwebp_QL65_.jpg,3,$17.57,False,False,True,,False,400+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B08KSGND8P,"SAMSUNG Galaxy S10 128GB 6.1&quot; 4G LTE Unlocked, Prism Black (Renewed)",$149.85,,USD,4.2,187,https://www.amazon.com/dp/B08KSGND8P,https://m.media-amazon.com/images/I/51Jv+zvCoaL._AC_UY654_FMwebp_QL65_.jpg,14,$139.99,False,False,False,Only 3 left in stock - order soon.,True,500+ bought in past month,"FREE delivery Sat, Sep 21 Only 3 left in stock - order soon.",False,,,
B08HKRVZ4W,"Samsung Galaxy Note 20 5G (128GB, 8GB) 6.7&quot; AMOLED+, Snapdragon 865, Global 5G VoLTE (Fully Unlocked for AT&amp;T, Verizon, Sprint, Metro) N981U (Mystic Bronze) (Renewed)",$225.00,$598.98,USD,4.3,940,https://www.amazon.com/dp/B08HKRVZ4W,https://m.media-amazon.com/images/I/61SOUv7GCpL._AC_UY654_FMwebp_QL65_.jpg,19,$190.95,False,False,False,,True,400+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tomorrow, Sep 20",True,,,
B00FRS8UKM,"VTech CS6719-16 DECT 6.0 Phone with Caller ID/Call Waiting, 1 Cordless Handset, Red",$20.23,$21.95,USD,4.4,37768,https://www.amazon.com/dp/B00FRS8UKM,https://m.media-amazon.com/images/I/71FsTlK9HVL._AC_UY654_FMwebp_QL65_.jpg,6,$10.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0BSQXLQNK,Motorola Moto E13 Dual SIM 64GB ROM + 2GB RAM Factory Unlocked 4G Smartphone (Cosmic Black) - International Version,$89.98,,USD,4,575,https://www.amazon.com/dp/B0BSQXLQNK,https://m.media-amazon.com/images/I/71ZV2+4XNVL._AC_UY654_FMwebp_QL65_.jpg,3,$67.70,False,False,False,Only 1 left in stock - order soon.,False,100+ bought in past month,FREE deliveryOnly 1 left in stock - order soon.,False,,,
B0BF8C19NJ,"AT&amp;T EL51303 3 Handset DECT 6.0 Cordless Home Phone Full-Duplex Handset Speakerphone,Backlit Display, Lighted Keypad,Caller ID/Call Waiting,Phonebook, Eco Mode,Voicemail Key,Quiet Mode,Intercom,Silver",$55.04,,USD,4.3,17629,https://www.amazon.com/dp/B0BF8C19NJ,https://m.media-amazon.com/images/I/81d38g-y5UL._AC_UY654_FMwebp_QL65_.jpg,3,$29.65,False,False,True,,False,700+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CQ88L871,"Nothing Phone (2a) Smartphone Unlocked 5G Android Phone Dimensity 7200 Pro, 50MP Dual Camera, 6.7&#x27;&#x27; AMOLED Display, 5000mAh Battery, NFC (Milk, 12+256GB)",$402.00,,USD,4.5,752,https://www.amazon.com/dp/B0CQ88L871,https://m.media-amazon.com/images/I/519KVc-h8xL._AC_UY654_FMwebp_QL65_.jpg,11,$359.50,False,False,True,Only 10 left in stock - order soon.,False,50+ bought in past month,"FREE delivery Thu, Sep 26 Only 10 left in stock - order soon.",True,,,
B08FRTH1KJ,Samsung S20+128GB Cloud Blue Unlocked (Renewed),$199.99,,USD,4.1,3066,https://www.amazon.com/dp/B08FRTH1KJ,https://m.media-amazon.com/images/I/61HhwsYVb6S._AC_UY654_FMwebp_QL65_.jpg,23,$169.00,False,False,False,Only 6 left in stock - order soon.,True,200+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 6 left in stock - order soon.",True,,,
B07BZV9DST,"VTech DS6151-2 2 Handset 2-Line Cordless Phone System for Home or Small Business with Digital Answering System &amp; Mailbox on each line, Silver",$96.87,$109.95,USD,4.1,1173,https://www.amazon.com/dp/B07BZV9DST,https://m.media-amazon.com/images/I/815j-jaJrEL._AC_UY654_FMwebp_QL65_.jpg,21,$36.35,False,False,True,,False,600+ bought in past month,"FREE delivery Fri, Sep 27",False,,,
B0BZK41SXZ,"Panasonic Cordless Phone with Advanced Call Block, Bilingual Caller ID and Easy to Read Large High-Contrast Display, Expandable System with 3 Handsets - KX-TGD813B (Black)",$79.99,,USD,4.3,833,https://www.amazon.com/dp/B0BZK41SXZ,https://m.media-amazon.com/images/I/71EwV07SA3L._AC_UY654_FMwebp_QL65_.jpg,3,$37.25,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CMPLN52T,"Apple iPhone 15, 128GB, Pink - Unlocked (Renewed)",$620.05,$661.99,USD,4.4,566,https://www.amazon.com/dp/B0CMPLN52T,https://m.media-amazon.com/images/I/518kWmvxAgL._AC_UY654_FMwebp_QL65_.jpg,21,$615.99,False,False,False,Only 1 left in stock - order soon.,False,200+ bought in past month,FREE delivery Sep 24 - 25 Only 1 left in stock - order soon.,True,,,
B0CCT2VXHC,"TracFone Nokia 2760 Flip, 4GB, Black - Prepaid Feature Phone (Locked) (Renewed)",$14.99,,USD,3.7,60,https://www.amazon.com/dp/B0CCT2VXHC,https://m.media-amazon.com/images/I/615vgooiuhL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B08CFSZLQ4,Google Pixel 4a - Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,$159.99,$179.99,USD,4.5,10417,https://www.amazon.com/dp/B08CFSZLQ4,https://m.media-amazon.com/images/I/7199N-Uz2AL._AC_UY654_FMwebp_QL65_.jpg,15,$149.99,False,False,False,,True,200+ bought in past month,"FREE delivery Sep 23 - 24 Or fastest delivery Tomorrow, Sep 20",True,,,
B0CZ9SYQGY,"Panasonic Cordless Phone, Easy to Use with Large Display and Big Buttons, Flashing Favorites Key, Built in Flashlight, Call Block, Volume Boost, Talking Caller ID, 2 Cordless Handsets - KX-TGU432W",$69.99,,USD,4.3,434,https://www.amazon.com/dp/B0CZ9SYQGY,https://m.media-amazon.com/images/I/71eIF-Ckw5L._AC_UY654_FMwebp_QL65_.jpg,4,$48.03,False,False,True,,False,400+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B09BFRV59N,"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display Screen, Pro Grade Camera, All Day Intelligent Battery, US Version, 2022, White",$319.95,$348.28,USD,4.5,14909,https://www.amazon.com/dp/B09BFRV59N,https://m.media-amazon.com/images/I/61kLsk8RslL._AC_UY654_FMwebp_QL65_.jpg,1,$319.95,False,False,True,Only 4 left in stock - order soon.,True,200+ bought in past month,"FREE delivery Thu, Sep 26 Only 4 left in stock - order soon.",True,,,
B08Y727NMK,"OnePlus 9 Winter Mist, 5G Unlocked Android Smartphone U.S Version, 8GB RAM+128GB Storage, 120Hz Fluid Display, Hasselblad Triple Camera, 65W Ultra Fast Charge, 15W Wireless Charge, with Alexa Built-in",$188.89,$599.99,USD,4.2,1039,https://www.amazon.com/dp/B08Y727NMK,https://m.media-amazon.com/images/I/51qnMfIlsCL._AC_UY654_FMwebp_QL65_.jpg,1,$188.89,False,False,True,,False,200+ bought in past month,"FREE delivery Thu, Sep 26",True,,,
